AC0Q8-AC0V8,62461,10000000,1
AC0Q8-AC0V9,57680,10000000,1
AC0V8-AC0K9,52229,10000000,1
AC0V8-AC0M9,52234,10000000,1
AC0V8-AC0N9,148980,10000000,1
AC0V8-AC0Q9,75729,10000000,1
AC0V8-AC0U9,58364,10000000,1
AC0Z8-AC0N9,149092,10000000,1
AC0Z8-AC0Q9,75735,10000000,1
AC0Z8-AC0U9,58401,10000000,1
AC0Z8-AC0V9,57770,10000000,1
AC0Z9,421178,10000000,1
AD0:SA 06M N8,55265,10000000,1
AD0:SA 06M N9,32335,10000000,1
AD0:SA 12M F0,55569,10000000,1
A8MZ7-A8MV9,68583,10000000,1
A8MZ7-A8MX8,72368,10000000,1
A8MZ7-A8MZ8,72386,10000000,1
A8MZ8,307546,10000000,1
A8MZ8-A8MF9,75753,10000000,1
A91Q9,70733,10000000,1
A91U0,18669,10000000,1
A91U7,180208,10000000,1
A91U8,133260,10000000,1
A91U9,265599,10000000,1
A9NF8-A9NV9,101745,10000000,1
A9NF8-A9NX8,216152,10000000,1
A9NF8-A9NZ8,216153,10000000,1
A9NF9,279488,10000000,1
A9NF9-A9NG9,216616,10000000,1
A9NJ8-A9NH9,215731,10000000,1
A9NJ8-A9NJ9,215733,10000000,1
A9NJ8-A9NK8,215549,10000000,1
A9NJ8-A9NK9,215738,10000000,1
A9NJ8-A9NM8,215563,10000000,1
A9NN8-A9NK9,216118,10000000,1
A9NN8-A9NM9,216174,10000000,1
A9NN8-A9NN9,222094,10000000,1
A9NN8-A9NQ8,216041,10000000,1
A9NN8-A9NQ9,309563,10000000,1
A9NV8-A9NF9,216332,10000000,1
A9NV8-A9NG9,216335,10000000,1
A9NV8-A9NH9,216339,10000000,1
A9NV8-A9NJ9,216340,10000000,1
A9NV8-A9NK9,216341,10000000,1
A9NZ8-A9NK9,216608,10000000,1
A9NZ8-A9NM9,216613,10000000,1
A9NZ8-A9NN9,222168,10000000,1
A9NZ8-A9NQ9,309720,10000000,1
A9NZ8-A9NU9,283038,10000000,1
AB3:SA 03M V8,480842,10000000,5
AB3:SA 03M V9,345505,10000000,5
AB3:SA 12M F8,511364,10000000,5
AB3N8-AB3Q8,797634,10000000,5
AB3N8-AB3U8,202657,10000000,5
AB3N8-AB3V8,272988,10000000,5
AB3N9,159546,10000000,5
AB3Q0,3403,10000000,5
AC0:SA 03M V9,51224,10000000,1
AC0:SA 04M U7,63477,10000000,1
AC0:SA 06M F8,51190,10000000,1
AC0:SA 06M F9,51603,10000000,1
AC0G8-AC0U8,22857,10000000,1
AC0G8-AC0U9,57798,10000000,1
AC0G8-AC0V8,62406,10000000,1
AC0G8-AC0V9,56147,10000000,1
AC0G8-AC0X8,43712,10000000,1
AC0K8-AC0K9,52528,10000000,1
AC0K8-AC0M8,34350,10000000,1
AC0K8-AC0M9,52462,10000000,1
AC0K8-AC0N8,35261,10000000,1
AC0K8-AC0N9,147883,10000000,1
AC0Q8-AC0X8,44259,10000000,1
AC0Q8-AC0Z8,61730,10000000,1
AC0Q9,290686,10000000,1
AC0Q9-AC0U9,58049,10000000,1
AC0Q9-AC0V9,58814,10000000,1
A8IG8-A8IN8,100668,10000000,1
A8IG8-A8IN9,151556,10000000,1
A8IG8-A8IQ8,100679,10000000,1
A8IG8-A8IQ9,84206,10000000,1
A8IG8-A8IU8,100940,10000000,1
A8IK8-A8IF9,106989,10000000,1
A8IK8-A8IG9,106993,10000000,1
A8IK8-A8IH9,107022,10000000,1
A8IK8-A8IJ9,107067,10000000,1
A8IK8-A8IK9,107215,10000000,1
A8IQ8-A8IU8,107643,10000000,1
A8IQ8-A8IU9,56523,10000000,1
A8IQ8-A8IV8,107667,10000000,1
A8IQ8-A8IV9,93792,10000000,1
A8IQ8-A8IX8,107852,10000000,1
A8IV8-A8IF9,101867,10000000,1
A8IV8-A8IG9,101869,10000000,1
A8IV8-A8IH9,101902,10000000,1
A8IV8-A8IJ9,101910,10000000,1
A8IV8-A8IK9,101912,10000000,1
A7EG8,246413,10000000,1
A7EG8-A7EF9,78035,10000000,1
A7EG8-A7EG9,78045,10000000,1
A7EG8-A7EH8,77796,10000000,1
A7EG8-A7EH9,78051,10000000,1
A7EJ8-A7EZ8,80259,10000000,1
A7EJ9,234010,10000000,1
A7EJ9-A7EK9,81107,10000000,1
A7EJ9-A7EM9,81114,10000000,1
A7EJ9-A7EN9,48663,10000000,1
A7EQ0,265195,10000000,1
A7EQ1,84915,10000000,1
A7EQ8,130053,10000000,1
A7EQ8-A7EF9,80902,10000000,1
A7EQ8-A7EG9,80328,10000000,1
A7EV7-A7EQ9,76471,10000000,1
A7EV7-A7EU8,80185,10000000,1
A7EV7-A7EU9,41495,10000000,1
A7EV7-A7EV8,80189,10000000,1
A7EV7-A7EV9,92340,10000000,1
A7EZ7-A7EU9,41653,10000000,1
A7EZ7-A7EV8,77665,10000000,1
A7EZ7-A7EV9,92758,10000000,1
A7EZ7-A7EX8,78360,10000000,1
A7EZ7-A7EZ8,78370,10000000,1
A7QF8-A7QU8,67187,10000000,1
A7QF8-A7QU9,3091,10000000,1
A7QF8-A7QV8,67197,10000000,1
A7QF8-A7QV9,71410,10000000,1
A7QF8-A7QX8,67199,10000000,1
A7QJ0,514763,10000000,1
A7QJ1,369926,10000000,1
A7QJ2,250930,10000000,1
A7QJ8,240150,10000000,1
A7QJ8-A7QF9,67597,10000000,1
A7QN0,819268,10000000,1
A7QN1,713475,10000000,1
A7QN8,591823,10000000,1
A7QN8-A7QF9,69053,10000000,1
A7QN8-A7QG9,69055,10000000,1
A7QU7-A7QK9,66374,10000000,1
A7QU7-A7QM8,65837,10000000,1
A7QU7-A7QM9,65838,10000000,1
A7QU7-A7QN8,66167,10000000,1
A7QU7-A7QN9,230261,10000000,1
A7QX7-A7QH9,66855,10000000,1
A7QX7-A7QJ8,66486,10000000,1
A7QX7-A7QJ9,66860,10000000,1
A7QX7-A7QK8,66488,10000000,1
A7QX7-A7QK9,66875,10000000,1
A81K0,383896,10000000,1
A81K8,294147,10000000,1
A81K9,842525,10000000,1
A81M0,92276,10000000,1
A81M8,294148,10000000,1
A8I:SA 03M N9,99810,10000000,1
A8I:SA 03M V7,99287,10000000,1
A8I:SA 03M V8,99299,10000000,1
A8I:SA 03M V9,99328,10000000,1
A8IG8-A8IU9,56301,10000000,1
A8IG8-A8IV8,100947,10000000,1
A8IG8-A8IV9,93704,10000000,1
A8IG8-A8IX8,100963,10000000,1
A8IG8-A8IZ8,100971,10000000,1
A8IK8-A8IM8,104347,10000000,1
A8IK8-A8IM9,107218,10000000,1
A8IK8-A8IN8,104615,10000000,1
A8IK8-A8IN9,151574,10000000,1
A8IK8-A8IQ8,105755,10000000,1
A8IQ8-A8IZ8,107923,10000000,1
A8IQ9,708401,10000000,1
A8IQ9-A8IU9,56081,10000000,1
A8IQ9-A8IV9,93261,10000000,1
A8IU0,59712,10000000,1
A8IX7-A8IV9,93659,10000000,1
A8IX7-A8IX8,100543,10000000,1
A8IX7-A8IZ7,100362,10000000,1
A8IX7-A8IZ8,100545,10000000,1
A8IX8,240152,10000000,1
A7EG8-A7EJ8,77819,10000000,1
A7EG8-A7EJ9,78064,10000000,1
A7EG8-A7EK8,77828,10000000,1
A7EG8-A7EK9,78066,10000000,1
A7EG8-A7EM8,77829,10000000,1
A7EJ9-A7EQ9,76649,10000000,1
A7EJ9-A7EU9,39947,10000000,1
A7EJ9-A7EV9,91974,10000000,1
A7EK0,219784,10000000,1
A7EK1,183180,10000000,1
A7EQ8-A7EH9,80329,10000000,1
A7EQ8-A7EJ9,80408,10000000,1
A7EQ8-A7EK9,80906,10000000,1
A7EQ8-A7EM9,80907,10000000,1
A7EQ8-A7EN9,47691,10000000,1
A7EV7-A7EX7,78964,10000000,1
A7EV7-A7EX8,80197,10000000,1
A7EV7-A7EZ7,78965,10000000,1
A7EV7-A7EZ8,79165,10000000,1
A7EV8,167760,10000000,1
A7EZ8,276999,10000000,1
A7EZ8-A7EF9,81178,10000000,1
A7EZ8-A7EG9,81179,10000000,1
A7EZ8-A7EH9,81183,10000000,1
A7EZ8-A7EJ9,81185,10000000,1
A7QF8-A7QZ8,67213,10000000,1
A7QF9,809964,10000000,1
A7QF9-A7QG9,68403,10000000,1
A7QF9-A7QH9,68408,10000000,1
A7QF9-A7QJ9,68414,10000000,1
A7QJ8-A7QG9,67615,10000000,1
A7QJ8-A7QH9,67619,10000000,1
A7QJ8-A7QJ9,67650,10000000,1
A7QJ8-A7QK8,67452,10000000,1
A7QJ8-A7QK9,67651,10000000,1
A7QN8-A7QH9,68806,10000000,1
A7QN8-A7QJ9,68809,10000000,1
A7QN8-A7QK9,68816,10000000,1
A7QN8-A7QM9,68822,10000000,1
A7QN8-A7QN9,231590,10000000,1
A7QU7-A7QQ8,66177,10000000,1
A7QU7-A7QQ9,65460,10000000,1
A7QU7-A7QU8,66448,10000000,1
A7QU7-A7QU9,2565,10000000,1
A7QU7-A7QV7,66000,10000000,1
A7QX7-A7QM8,66492,10000000,1
A7QX7-A7QM9,66880,10000000,1
A7QX7-A7QN8,66502,10000000,1
A7QX7-A7QN9,230264,10000000,1
A7QX7-A7QQ8,66806,10000000,1
A81M9,285659,10000000,1
A81N0,337379,10000000,1
A81N8,775604,10000000,1
A81N9,194782,10000000,1
A81Q0,114532,10000000,1
A8I:SA 04M U7,56222,10000000,1
A8I:SA 06M F8,99696,10000000,1
A8I:SA 06M F9,99727,10000000,1
A8I:SA 06M N8,99724,10000000,1
A8IG9,770288,10000000,1
A8IG9-A8IH9,105328,10000000,1
A8IG9-A8IJ9,105333,10000000,1
A8IG9-A8IK9,105364,10000000,1
A8IG9-A8IM9,105407,10000000,1
A8IK8-A8IQ9,83208,10000000,1
A8IK8-A8IU8,105797,10000000,1
A8IK8-A8IU9,56450,10000000,1
A8IK8-A8IV8,105808,10000000,1
A8IK8-A8IV9,93722,10000000,1
A8IU1,564404,10000000,1
A8IU7,587799,10000000,1
A8IU7-A8IF8,100804,10000000,1
A8IU7-A8IF9,101075,10000000,1
A8IU7-A8IG8,100820,10000000,1
A8IX8-A8IF9,102898,10000000,1
A8IX8-A8IG9,102927,10000000,1
A8IX8-A8IH9,104367,10000000,1
A8IX8-A8IJ9,104377,10000000,1
A8IX8-A8IK9,104405,10000000,1
A7EG8-A7EM9,78069,10000000,1
A7EG8-A7EN8,77835,10000000,1
A7EG8-A7EN9,44931,10000000,1
A7EG8-A7EQ8,77838,10000000,1
A7EG8-A7EQ9,76232,10000000,1
A7EK8,28896,10000000,1
A7EK8-A7EF9,77750,10000000,1
A7EK8-A7EG9,77762,10000000,1
A7EK8-A7EH9,77763,10000000,1
A7EK8-A7EJ9,77766,10000000,1
A7EQ8-A7EQ9,76267,10000000,1
A7EQ8-A7EU8,80825,10000000,1
A7EQ8-A7EU9,42016,10000000,1
A7EQ8-A7EV8,80833,10000000,1
A7EQ8-A7EV9,92242,10000000,1
A7EV8-A7EF9,81082,10000000,1
A7EV8-A7EG9,81090,10000000,1
A7EV8-A7EH9,81297,10000000,1
A7EV8-A7EJ9,81298,10000000,1
A7EV8-A7EK9,81318,10000000,1
A7EZ8-A7EK9,81186,10000000,1
A7EZ8-A7EM9,81190,10000000,1
A7EZ8-A7EN9,48286,10000000,1
A7EZ8-A7EQ9,76519,10000000,1
A7EZ8-A7EU9,42096,10000000,1
A7QF9-A7QK9,68416,10000000,1
A7QF9-A7QM9,68420,10000000,1
A7QF9-A7QN9,232471,10000000,1
A7QF9-A7QQ9,69044,10000000,1
A7QF9-A7QU9,5672,10000000,1
A7QJ8-A7QM8,67462,10000000,1
A7QJ8-A7QM9,67652,10000000,1
A7QJ8-A7QN8,67463,10000000,1
A7QJ8-A7QN9,231355,10000000,1
A7QJ8-A7QQ8,67466,10000000,1
A7QN8-A7QQ8,67434,10000000,1
A7QN8-A7QQ9,64893,10000000,1
A7QN8-A7QU8,68801,10000000,1
A7QN8-A7QU9,4523,10000000,1
A7QN8-A7QV8,69030,10000000,1
A7QU7-A7QV8,66450,10000000,1
A7QU7-A7QX7,66421,10000000,1
A7QU7-A7QX8,66458,10000000,1
A7QU7-A7QZ7,66438,10000000,1
A7QU7-A7QZ8,66468,10000000,1
A7QX7-A7QQ9,65667,10000000,1
A7QX7-A7QU8,66810,10000000,1
A7QX7-A7QU9,2939,10000000,1
A7QX7-A7QV8,66818,10000000,1
A7QX7-A7QV9,71361,10000000,1
A81Q8,452729,10000000,1
A81Q9,670401,10000000,1
A81U0,722128,10000000,1
A81U7,327870,10000000,1
A81U8,294149,10000000,1
A8I:SA 06M N9,55727,10000000,1
A8I:SA 12M F0,99190,10000000,1
A8I:SA 12M F1,99220,10000000,1
A8IG9-A8IN9,171051,10000000,1
A8IG9-A8IQ9,83353,10000000,1
A8IG9-A8IU9,55842,10000000,1
A8IG9-A8IV9,93012,10000000,1
A8IH0,252067,10000000,1
A8IK8-A8IX8,106939,10000000,1
A8IK8-A8IZ8,106946,10000000,1
A8IK9,85303,10000000,1
A8IK9-A8IM9,105478,10000000,1
A8IK9-A8IN9,184712,10000000,1
A8IU7-A8IG9,101079,10000000,1
A8IU7-A8IH8,100852,10000000,1
A8IU7-A8IH9,101080,10000000,1
A8IU7-A8IJ8,100873,10000000,1
A8IU7-A8IJ9,101047,10000000,1
A8IX8-A8IM9,105911,10000000,1
A8IX8-A8IN9,170686,10000000,1
A8IX8-A8IQ9,83299,10000000,1
A8IX8-A8IU9,55794,10000000,1
A8IX8-A8IV9,93817,10000000,1
A7EG8-A7EU8,77848,10000000,1
A7EG8-A7EU9,41692,10000000,1
A7EG8-A7EV8,77936,10000000,1
A7EG8-A7EV9,92763,10000000,1
A7EG8-A7EX8,77953,10000000,1
A7EK8-A7EK9,77768,10000000,1
A7EK8-A7EM8,77689,10000000,1
A7EK8-A7EM9,77770,10000000,1
A7EK8-A7EN8,77693,10000000,1
A7EK8-A7EN9,45157,10000000,1
A7EQ8-A7EX8,80881,10000000,1
A7EQ8-A7EZ8,80896,10000000,1
A7EQ9,185862,10000000,1
A7EQ9-A7EU9,40175,10000000,1
A7EQ9-A7EV9,92266,10000000,1
A7EV8-A7EM9,81330,10000000,1
A7EV8-A7EN9,48148,10000000,1
A7EV8-A7EQ9,76390,10000000,1
A7EV8-A7EU9,42052,10000000,1
A7EV8-A7EV9,92436,10000000,1
A7EZ8-A7EV9,92473,10000000,1
A7EZ9,233647,10000000,1
A7Q:SA 03M F0,64833,10000000,1
A7Q:SA 03M F8,64801,10000000,1
A7QF9-A7QV9,72094,10000000,1
A7QG0,511363,10000000,1
A7QG1,307895,10000000,1
A7QG2,396143,10000000,1
A7QG8,461322,10000000,1
A7QJ8-A7QQ9,66238,10000000,1
A7QJ8-A7QU8,67554,10000000,1
A7QJ8-A7QU9,4303,10000000,1
A7QJ8-A7QV8,67567,10000000,1
A7QJ8-A7QV9,71531,10000000,1
A7QN8-A7QV9,71422,10000000,1
A7QN8-A7QX8,69031,10000000,1
A7QN8-A7QZ8,69036,10000000,1
A7QN9,127332,10000000,1
A7QN9-A7QQ9,69219,10000000,1
A7QU8,337575,10000000,1
A7QU8-A7QF9,68038,10000000,1
A7QU8-A7QG9,68053,10000000,1
A7QU8-A7QH9,68056,10000000,1
A7QU8-A7QJ9,68085,10000000,1
A7QX7-A7QX8,66826,10000000,1
A7QX7-A7QZ7,66646,10000000,1
A7QX7-A7QZ8,66830,10000000,1
A7QX8,454567,10000000,1
A7QX8-A7QF9,68930,10000000,1
A81U9,478027,10000000,1
A81V0,560254,10000000,1
A81V7,712617,10000000,1
A81V8,294151,10000000,1
A81V9,416159,10000000,1
A8I:SA 12M F8,99147,10000000,1
A8I:SA 12M F9,99159,10000000,1
A8I:SB 03M F0-J0,102855,10000000,1
A8IH1,667786,10000000,1
A8IH8,392693,10000000,1
A8IH8-A8IF9,106278,10000000,1
A8IH8-A8IG9,106286,10000000,1
A8IH8-A8IH9,106317,10000000,1
A8IK9-A8IQ9,83366,10000000,1
A8IK9-A8IU9,56027,10000000,1
A8IK9-A8IV9,93918,10000000,1
A8IM0,190169,10000000,1
A8IM1,594908,10000000,1
A8IU7-A8IK8,100878,10000000,1
A8IU7-A8IK9,101317,10000000,1
A8IU7-A8IM8,100879,10000000,1
A8IU7-A8IM9,101322,10000000,1
A8IU7-A8IN8,100926,10000000,1
A8IX8-A8IZ8,101932,10000000,1
A8IX9,838920,10000000,1
A8IZ0,636735,10000000,1
A8IZ1,17819,10000000,1
A8IZ7,347057,10000000,1
A7EG8-A7EZ8,77996,10000000,1
A7EG9,152379,10000000,1
A7EG9-A7EH9,81218,10000000,1
A7EG9-A7EJ9,81225,10000000,1
A7EG9-A7EK9,81226,10000000,1
A7EK8-A7EQ8,77703,10000000,1
A7EK8-A7EQ9,76252,10000000,1
A7EK8-A7EU8,77714,10000000,1
A7EK8-A7EU9,41805,10000000,1
A7EK8-A7EV8,77723,10000000,1
A7EU0,75075,10000000,1
A7EU1,167761,10000000,1
A7EU7,26444,10000000,1
A7EU7-A7EF8,77279,10000000,1
A7EU7-A7EF9,77492,10000000,1
A7EV8-A7EX8,81001,10000000,1
A7EV8-A7EZ8,81007,10000000,1
A7EV9,164317,10000000,1
A7EX0,109465,10000000,1
A7EX7,128857,10000000,1
A7Q:SA 03M F9,64827,10000000,1
A7Q:SA 03M J0,64942,10000000,1
A7Q:SA 03M J8,64894,10000000,1
A7Q:SA 03M J9,64945,10000000,1
A7QG8-A7QF9,67156,10000000,1
A7QG8-A7QG9,67160,10000000,1
A7QG8-A7QH8,67050,10000000,1
A7QG8-A7QH9,66726,10000000,1
A7QG8-A7QJ8,67051,10000000,1
A7QJ8-A7QX8,67594,10000000,1
A7QJ8-A7QZ8,67596,10000000,1
A7QJ9,391845,10000000,1
A7QJ9-A7QK9,69056,10000000,1
A7QJ9-A7QM9,69063,10000000,1
A7QN9-A7QU9,6508,10000000,1
A7QN9-A7QV9,71985,10000000,1
A7QQ0,698613,10000000,1
A7QQ1,646648,10000000,1
A7QQ8,399448,10000000,1
A7QU8-A7QK9,68120,10000000,1
A7QU8-A7QM9,68164,10000000,1
A7QU8-A7QN9,231603,10000000,1
A7QU8-A7QQ9,68757,10000000,1
A7QU8-A7QU9,4787,10000000,1
A7QX8-A7QG9,68997,10000000,1
A7QX8-A7QH9,69010,10000000,1
A7QX8-A7QJ9,69128,10000000,1
A7QX8-A7QK9,69137,10000000,1
A7QX8-A7QM9,69142,10000000,1
A81X0,367878,10000000,1
A81X7,135499,10000000,1
A81X8,294152,10000000,1
A81X9,223775,10000000,1
A81Z0,145004,10000000,1
A8I:SB 03M F8-J8,102819,10000000,1
A8I:SB 03M F9-J9,102854,10000000,1
A8I:SB 03M J0-N0,85754,10000000,1
A8I:SB 03M J8-N8,102674,10000000,1
A8IH8-A8IJ8,100397,10000000,1
A8IH8-A8IJ9,106494,10000000,1
A8IH8-A8IK8,100400,10000000,1
A8IH8-A8IK9,106507,10000000,1
A8IH8-A8IM8,100408,10000000,1
A8IM8,839317,10000000,1
A8IM8-A8IF9,108481,10000000,1
A8IM8-A8IG9,108482,10000000,1
A8IM8-A8IH9,102856,10000000,1
A8IM8-A8IJ9,102864,10000000,1
A8IU7-A8IN9,169898,10000000,1
A8IU7-A8IQ8,100935,10000000,1
A8IU7-A8IQ9,84070,10000000,1
A8IU7-A8IU8,101023,10000000,1
A8IU7-A8IU9,56232,10000000,1
A8IV8-A8IM9,101926,10000000,1
A8IV8-A8IN9,170641,10000000,1
A8IV8-A8IQ9,83297,10000000,1
A8IV8-A8IU9,56567,10000000,1
A8IV8-A8IV9,93802,10000000,1
A7EG9-A7EM9,81229,10000000,1
A7EG9-A7EN9,48528,10000000,1
A7EG9-A7EQ9,76547,10000000,1
A7EG9-A7EU9,42114,10000000,1
A7EG9-A7EV9,91965,10000000,1
A7EK8-A7EV9,92199,10000000,1
A7EK8-A7EX8,77739,10000000,1
A7EK8-A7EZ8,77740,10000000,1
A7EK9,108848,10000000,1
A7EK9-A7EM9,81131,10000000,1
A7EU7-A7EG8,77280,10000000,1
A7EU7-A7EG9,78883,10000000,1
A7EU7-A7EH8,77284,10000000,1
A7EU7-A7EH9,78887,10000000,1
A7EU7-A7EJ8,77312,10000000,1
A7EX7-A7EF8,79303,10000000,1
A7EX7-A7EF9,80094,10000000,1
A7EX7-A7EG8,77518,10000000,1
A7EX7-A7EG9,80117,10000000,1
A7EX7-A7EH8,77530,10000000,1
A7Q:SA 03M N0,52431,10000000,1
A7Q:SA 03M N8,64985,10000000,1
A7Q:SA 03M N9,65004,10000000,1
A7Q:SA 03M V7,65204,10000000,1
A7QG8-A7QJ9,66759,10000000,1
A7QG8-A7QK8,67055,10000000,1
A7QG8-A7QK9,66774,10000000,1
A7QG8-A7QM8,67061,10000000,1
A7QG8-A7QM9,66783,10000000,1
A7QJ9-A7QN9,234305,10000000,1
A7QJ9-A7QQ9,69122,10000000,1
A7QJ9-A7QU9,5827,10000000,1
A7QJ9-A7QV9,71954,10000000,1
A7QK0,505882,10000000,1
A7QQ8-A7QF9,68616,10000000,1
A7QQ8-A7QG9,68620,10000000,1
A7QQ8-A7QH9,68667,10000000,1
A7QQ8-A7QJ9,68682,10000000,1
A7QQ8-A7QK9,68000,10000000,1
A7QU8-A7QV8,68004,10000000,1
A7QU8-A7QV9,71484,10000000,1
A7QU8-A7QX8,68024,10000000,1
A7QU8-A7QZ8,68026,10000000,1
A7QU9,669611,10000000,1
A7QX8-A7QN9,231608,10000000,1
A7QX8-A7QQ9,68817,10000000,1
A7QX8-A7QU9,5212,10000000,1
A7QX8-A7QV9,71505,10000000,1
A7QX8-A7QZ8,68928,10000000,1
A81Z7,389742,10000000,1
A81Z8,850987,10000000,1
A81Z9,800901,10000000,1
A8CU701,291349,10000000,1
A8CU705,97987,10000000,1
A8I:SB 03M J9-N9,102679,10000000,1
A8I:SB 03M N8-V8,102709,10000000,1
A8I:SB 03M N9-V9,102733,10000000,1
A8I:SB 03M V7-F8,102739,10000000,1
A8IH8-A8IM9,106514,10000000,1
A8IH8-A8IN8,100428,10000000,1
A8IH8-A8IN9,151558,10000000,1
A8IH8-A8IQ8,105645,10000000,1
A8IH8-A8IQ9,83169,10000000,1
A8IM8-A8IK9,102872,10000000,1
A8IM8-A8IM9,102929,10000000,1
A8IM8-A8IN8,107252,10000000,1
A8IM8-A8IN9,153442,10000000,1
A8IM8-A8IQ8,107265,10000000,1
A8IU7-A8IV7,100752,10000000,1
A8IU7-A8IV8,101044,10000000,1
A8IU7-A8IX7,100767,10000000,1
A8IU7-A8IX8,101063,10000000,1
A8IU7-A8IZ7,100785,10000000,1
A8IV8-A8IX8,101855,10000000,1
A8IV8-A8IZ8,101859,10000000,1
A8IV9,13109,10000000,1
A8IX0,444363,10000000,1
A8IX1,210158,10000000,1
A7EH0,182295,10000000,1
A7EH1,100239,10000000,1
A7EH8,27780,10000000,1
A7EH8-A7EF9,78129,10000000,1
A7EH8-A7EG9,78172,10000000,1
A7EK9-A7EN9,39884,10000000,1
A7EK9-A7EQ9,76650,10000000,1
A7EK9-A7EU9,39972,10000000,1
A7EK9-A7EV9,91977,10000000,1
A7EM0,219131,10000000,1
A7EU7-A7EJ9,78897,10000000,1
A7EU7-A7EK8,77321,10000000,1
A7EU7-A7EK9,78908,10000000,1
A7EU7-A7EM8,77372,10000000,1
A7EU7-A7EM9,78914,10000000,1
A7EX7-A7EH9,80118,10000000,1
A7EX7-A7EJ8,77536,10000000,1
A7EX7-A7EJ9,80120,10000000,1
A7EX7-A7EK8,77576,10000000,1
A7EX7-A7EK9,80121,10000000,1
A7Q:SA 03M V8,65214,10000000,1
A7Q:SA 03M V9,65239,10000000,1
A7Q:SA 04M U7,61423,10000000,1
A7Q:SA 06M F8,64572,10000000,1
A7QG8-A7QN8,67064,10000000,1
A7QG8-A7QN9,231205,10000000,1
A7QG8-A7QQ8,67075,10000000,1
A7QG8-A7QQ9,66215,10000000,1
A7QG8-A7QU8,67080,10000000,1
A7QK1,711012,10000000,1
A7QK2,425565,10000000,1
A7QK8,846070,10000000,1
A7QK8-A7QF9,67758,10000000,1
A7QK8-A7QG9,67301,10000000,1
A7QQ8-A7QM9,68002,10000000,1
A7QQ8-A7QN9,231593,10000000,1
A7QQ8-A7QQ9,64896,10000000,1
A7QQ8-A7QU8,68846,10000000,1
A7QQ8-A7QU9,4629,10000000,1
A7QU9-A7QV9,72582,10000000,1
A7QV0,516369,10000000,1
A7QV1,304482,10000000,1
A7QV7,482423,10000000,1
A7QV7-A7QF8,65342,10000000,1
A7QX9,428500,10000000,1
A7QZ0,55396,10000000,1
A7QZ1,11969,10000000,1
A7QZ7,133326,10000000,1
A7QZ7-A7QF8,66882,10000000,1
A8CU706,735915,10000000,1
A8CU707,320665,10000000,1
A8CU708,280813,10000000,1
A8CU711,119295,10000000,1
A8CU712,726548,10000000,1
A8I:SB 03M V8-F9,102751,10000000,1
A8I:SB 03M V9-F0,102753,10000000,1
A8IF0,313859,10000000,1
A8IF1,222068,10000000,1
A8IH8-A8IU8,105690,10000000,1
A8IH8-A8IU9,56351,10000000,1
A8IH8-A8IV8,105696,10000000,1
A8IH8-A8IV9,93705,10000000,1
A8IH8-A8IX8,105724,10000000,1
A8IM8-A8IQ9,83233,10000000,1
A8IM8-A8IU8,107271,10000000,1
A8IM8-A8IU9,56472,10000000,1
A8IM8-A8IV8,108474,10000000,1
A8IM8-A8IV9,93785,10000000,1
A8IU7-A8IZ8,101067,10000000,1
A8IU8,240153,10000000,1
A8IU8-A8IF9,108491,10000000,1
A8IU8-A8IG9,108498,10000000,1
A8IU8-A8IH9,108499,10000000,1
A8IX7,842043,10000000,1
A8IX7-A8IF8,100433,10000000,1
A8IX7-A8IF9,100546,10000000,1
A8IX7-A8IG8,100442,10000000,1
A8IX7-A8IG9,100562,10000000,1
A7EH8-A7EH9,78226,10000000,1
A7EH8-A7EJ8,78072,10000000,1
A7EH8-A7EJ9,78227,10000000,1
A7EH8-A7EK8,78073,10000000,1
A7EH8-A7EK9,78234,10000000,1
A7EM1,137583,10000000,1
A7EM8,141199,10000000,1
A7EM8-A7EF9,80461,10000000,1
A7EM8-A7EG9,80486,10000000,1
A7EM8-A7EH9,80521,10000000,1
A7EU7-A7EN8,77389,10000000,1
A7EU7-A7EN9,27537,10000000,1
A7EU7-A7EQ8,77391,10000000,1
A7EU7-A7EQ9,76458,10000000,1
A7EU7-A7EU8,77422,10000000,1
A7EX7-A7EM8,77577,10000000,1
A7EX7-A7EM9,80147,10000000,1
A7EX7-A7EN8,77580,10000000,1
A7EX7-A7EN9,26963,10000000,1
A7EX7-A7EQ8,77584,10000000,1
A7Q:SA 06M F9,64665,10000000,1
A7Q:SA 06M N8,64575,10000000,1
A7Q:SA 06M N9,52417,10000000,1
A7QG8-A7QU9,4050,10000000,1
A7QG8-A7QV8,67088,10000000,1
A7QG8-A7QV9,71416,10000000,1
A7QG8-A7QX8,67116,10000000,1
A7QG8-A7QZ8,67151,10000000,1
A7QK8-A7QH9,67328,10000000,1
A7QK8-A7QJ9,67337,10000000,1
A7QK8-A7QK9,67794,10000000,1
A7QK8-A7QM8,67674,10000000,1
A7QK8-A7QM9,68704,10000000,1
A7QQ8-A7QV8,68540,10000000,1
A7QQ8-A7QV9,71424,10000000,1
A7QQ8-A7QX8,68569,10000000,1
A7QQ8-A7QZ8,68576,10000000,1
A7QQ9,510368,10000000,1
A7QV7-A7QF9,66582,10000000,1
A7QV7-A7QG8,65365,10000000,1
A7QV7-A7QG9,66610,10000000,1
A7QV7-A7QH8,65373,10000000,1
A7QV7-A7QH9,66631,10000000,1
A7QZ7-A7QF9,66936,10000000,1
A7QZ7-A7QG8,66883,10000000,1
